Id;ProductId;UserId;ProfileName;HelpfulnessNumerator;HelpfulnessDenominator;Score;Time;Summary;Text
669;B002BCD2OG;A3HZG65Z2BHCT3;Bill;0;0;5;1322524800;Agave Nectar;Save a little money buying in larger quantities
670;B002BCD2OG;A3042WJDYJ22S8;Sunny Side Up Coffeebuzz;0;0;5;1314230400;Sweet success;This is an awesome product which I've ordered many times.  Honey-like flavored
671;B002BCD2OG;AA83QXB39NF8B;Debra Gifford;0;0;5;1312761600;great product;thank you for this product - we use it all the time and appreciate your promptness and the price was excellent.  Thanks again.
672;B002BCD2OG;AUAXNVACC3MJL;A. Sarich;0;0;5;1311120000;Best price on agave nectar that I've found;I am on a low glycemic index diet to help control my blood sugar and hormone levels. My nutritionist recommended agave nectar as a sweetener since it's GI index is in the low 30's as opposed to honey in the low 50's and sugar in the mid-50's. I've tried supermarkets
673;B002BCD2OG;A3IJP7JXMWEPB1;Adzam;1;8;1;1308355200;How this could be good?;I am very disappointed with this product because I could not see how many calories it has at the time I ordered it. I received it and now I can see it has 60 calories per tablespoon. Granulated sugar has only 45 calories per tablespoon. How could Agave Nectar be better than sugar?
674;B00112B9T2;A2CFBLKI8YMK24;Atlantis;0;0;5;1245110400;Best tea I ever had;I was out to dinner with friends & family at The Saloon in Rte 46 Entertainment Complex in Sanford FL. Besides having an awesome staff (ask for Keith) and fabulous food (the escargot is a MUST) they serve China Mist tea. This is the 1st time I chose the Tropical Organic Green -- I have no doubt it is the best flavored tea I have ever had.
675;B000G6MBX2;A1IRCA0BTW0LLD;Smart;4;4;5;1178928000;That's a spicy!;If you've tried the conventional Kettle crinkle chip verson Salt and Peper
676;B000G6MBX2;A2UFC8M91UFRX9;Hh H_Squared;5;6;5;1177891200;Who needs salsa when chips taste this good?;These are the best tasting tortilla chips I have ever had!  I have become allergic to tomatoes
677;B000G6MBX2;A3QFVEQNX2FQ8P;Deja Vu Angela;2;2;5;1261526400;Delicious!;These potato chips are DELICIOUS!  I have not had potato chips in approximately two years as it has been difficult to find organic chips.  Amazon lowered the price on these
678;B000G6MBX2;A181BEPNIVQWB1;Mendomom Mendomom;2;2;4;1208649600;Organic yummy chips what more can you ask for;These chips are a great snack if you don't want all the junk assiciated with chips.  Try them you'll like them.
679;B000G6MBX2;A1UJ6I72N22HT7;S. Andrews Sunsh!Ne;2;2;4;1207612800;Very different flavor;I love these chips. The flavor is not plain. They are sweet and spicy all at the same time.  The only drawback is it has a tad bit too much salt. But
680;B000G6MBX2;A386PFEJWL73X5;L. Hulse;2;2;5;1185062400;These are the best widely available bbq chips!;thesedon't like hot food they might be a bit much for you. They have a great balance of sweetness and spice. Of course
681;B000G6MBX2;A2MIJOZVTWEXP2;Tg Tigris;4;5;5;1187740800;My favorite chips from Kettle!!;Just the right amount of spice to make them hot and they are also sweet! Very hard to find in New Jersey. Can not have just one bag around!!
682;B000G6MBX2;A4AYT6I29WTPY;Chip Lover Leisa;4;5;5;1158537600;Amazing Taste; Best Chip Ever!
683;B000G6MBX2;A1UDFKEKTO70NX;Tiffany;1;1;4;1245110400;tasty;These chips are perfect for snacking with or without salsa. The texture is brittle and thin
684;B000G6MBX2;A471XPKNUEJGU;Joe133;1;1;4;1219536000;Plocky's Sweet Smokey Chipotle Whole Grain Tortill...;I think Plocky's brand as a whole is a cut above in quality but I found these to lack in taste somewhat and be a little greasy.
685;B000G6MBX2;A3UCO7B9HP42BG;Denise Graner;1;1;5;1217203200;Yummy chips;These are the best chips I have ever eaten. Everyone in our family loves them. Sweet but spicy- crispy....really good. Delivery was perfect
686;B000G6MBX2;A28A3KLKV22OAJ;C. Young;1;1;5;1215043200;Tasty!;A nice case of chips that are quite tasty. I definitely enjoy the Kettle Sea Salt and Black Pepper. I just wish they were bigger bags :)
687;B000G6MBX2;A1WX42M589VAMQ;Mir;3;4;5;1209686400;So Faboo: Dangerous for those prone to Chips Binges!!!;I ordered these this week from my organic foods delivery service. OH MY WORD! Spicy (but not burning spicy
688;B000G6MBX2;ARUQJLJBXS88;Karen E. Emanuel;3;4;5;1184371200;The spice will grow!;At first you think that these chips aren't all that Spicy
689;B000G6MBX2;A3MKD1JZEYH8J3;P. Werwie Punchneedle Chick;2;3;5;1256342400;The best tortilla chips I have ever eaten!!;I can't say enough good things about Plocky's chips!!  I have purchased this flavor and the black bean flavor <a href=http://www.amazon.com/gp/product/B000GWKO7G>Plocky's Tortilla Chips
690;B000G6MBX2;A1ZH9LWMX5UCFJ;K. Stuckey Kateling;2;3;5;1202169600;Such an excellent chip;My aunt gave me a bag of these and I was immediately addicted. There are actual pieces of beans in the chips and they are not overly salty like other chips. I love the zip
691;B000G6MBX2;AK5DB61C13CN7;Seraxia;0;0;1;1344384000;WRONG FLAVOR - got Country BBQ instead of Chili Chipotle;I was so excited thinking they had my favorite discontinued Kettle flavor
692;B000G6MBX2;A3AIHN7XBD816P;Kathryn Waldrup;0;0;5;1284681600;Great;We love these chips. They can be eaten alone
693;B000G6MBX2;AWZG8HXBE8PNB;Doraima;0;0;5;1278633600;Plocky's Rice and Beans Tortilla Chips;I bought these chips
694;B000G6MBX2;A3QAZDJ7NYH2C6;M. Esmail;0;0;5;1265500800;Huge fan of these chips!;I Love these chips for its unique taste and incredible crispy texture. Used to get them at Henry's in San Diego
695;B000G6MBX2;A2OPEDFVLL22TP;B Healthy Healthy Eater;0;0;4;1256169600;Plocky's tortilla chips--tasty and healthy;These chips are the only ones I found to be tasty and healthy. They have fewer fat calories plus higher fiber for those who want good taste and nutrition--the perfect blend!
696;B000G6MBX2;A2M7DO3ICXZWF1;Mary K. Herman Marushka;0;0;5;1250035200;Plocky's Three Grain Tortilla Chips;We love these. Can't always get them in local stores
697;B000G6MBX2;A1KTR92SDR33GZ;P. Herbert Cal_Herbie;0;0;4;1248652800;Tasty; but make sure you have gum
698;B000G6MBX2;A1DMR4TXV10JBB;A. Chrzanowski Dwarf Mama;0;0;5;1246665600;Don't stop carrying these chips;The first time I ate these chips was in Aruba in 2007.  I couldn't find them in our area (CT) so you can imagine my joy when I found them on Amazon.  I love these and hope you continue to carry them.  Your prices are terrific too.  I pay $2.99 in Aruba and they run about $2.46 a bag when I buy the case of 12 through Amazon.  Good job!!!!  Only problem is
699;B000G6MBX2;A15UN7OK3WRFXE;Rich Wang;0;0;5;1244678400;OM NOM NOM NOM!;These chips are delicious. If you like salt & pepper flavored chips with a solid crunch
700;B000G6MBX2;A31UITXO8QXG3H;Jay M. Clayton;0;0;5;1243987200;delicious and healthy;I used to buy these at the local supermarket
701;B000G6MBX2;AQAEOMJX8ON8A;Russell Oelschlager;0;0;5;1241136000;Unique schrumshist and tasty Tortilla Chips;Plocky's Red Beans and Rice Tortilla Chips are really tasty. I shared a few bags with my daughter in Iraq. She said Ummm they are Good. They are good for you too. No artificial stuff.
702;B000G6MBX2;A4FVWK4UTFQVT;Cow Cowguy6;0;0;5;1236384000;Music to My Palate;We like Plockys<br />They like us.<br />Plockys Plockys.<br />Mean no fuss.<br />Taste so good.<br />And healthy too.<br />Plockys Plockys.<br />Grab a bag or two.<br />Thank you Plockys!!
703;B000G6MBX2;A2D8K0GPVMMSER;Yummycheetos25 Lele;0;0;5;1236124800;yummy!;I Love these potato chip they r soooo good! =) sweet and spicy but not overwhelming just enough to work up the palate
704;B000G6MBX2;A2U3DAB0WI8BLZ;Dennis Wright;0;0;5;1230595200;Kettle Organic Chipotle potato chips;The best potato chips I've ever had at the best price I've ever paid. The service was respectable and the shipping free.
705;B000G6MBX2;A3SV6IWK26XK6B;S. Doubek;0;0;5;1220140800;Best kept secret.;I love this product.  All of the different flavors are fantastic.  My family likes the 3 grain the best.  No more corn tortilla chips in this house!
706;B000G6MBX2;ACNON4BZACUUL;Mommyofchristopher Mommyofchristopher;0;0;5;1217030400;Delicious and additive;Love these chips
707;B000G6MBX2;A1UDZGQRPFHB5Y;Jason G. Godin Dog Lover;0;0;5;1215993600;FANFREAKINTASTIC;These chips are FANFREAKINTASTIC. They are with out a doubt the best chips that I have ever had. A nice sweet smoky flavor and then a little bit-o-heat. OH YA BABY.
708;B000G6MBX2;A2ZCD6KO2YY9IZ;A. Crawford;0;0;5;1214265600;Smokin';Nice amount of heat and smoke. Very tasty chip that goes great with a brew.
709;B000G6MBX2;A34ZI3K5DNDSNE;Lisa M. Redington;0;0;5;1211673600;really good chips;These chips are salty with a hint of sweet. They are crisp and crunchy. They are the best chips I've ever had!
710;B000G6MBX2;A1Y1O4GJA3HXQF;Jelcy Romberg Chocolate Breath;0;0;5;1210204800;Plocky's Tortilla Chips; Red Beans 'N Rice
711;B000G6MBX2;A2TW6FWJYTF8QM;Nancy Walsh;0;0;5;1209686400; Simply THE BEST ;I was first introduced to the Red Rice & Beans chips in my hometown of Bethlehem
712;B000G6MBX2;AISIJIUHHZNHQ;Gg Reading Tutor;0;0;5;1201651200;Addicted;Ok. If you don't want to get addicted
713;B000G6MBX2;AC82F5LXJCR22;Kimberly;0;0;5;1199577600;Perfect tortilla chip goodness!;My husband (who
714;B000G6MBX2;A3I7NZC5LUVPPW;Carolyn Waters;0;0;5;1198886400;These chips are addictive!;<a href=http://www.amazon.com/gp/product/B000GWLUGU>Plocky's Tortilla Chips
715;B000G6MBX2;A14B8M117EUBLK;Shelly Kenyon;0;0;5;1180656000;Best tortilla chips ever!!!;We like these chips for salsa and quacomole better than any other cips on the market. They are even great by themselves. We will order these as long as they are available. Thank you for making them accessable.<br /><br />  Shelly Kenyon
716;B000G6MBX2;A228P3VH7SFBHG;J;1;2;2;1219449600;Meh;I guess there's no telling what will tickle the palate.  I'm a huge Tabasco fan
717;B000G6MBX2;A1AQ2W2R4SOVGN;De Profundis;6;10;1;1195084800;The  Organic  Label is Misleading;Yeast Extract is listed as an ingredient. Sounds harmless
718;B000G6MBX2;A3NCTCNAUYCH6H;Jesse Girl;0;1;3;1278374400;Kind of Bland;These were not flavorful enough for my taste. It seems that all the seasoning falls off the chips and sinks to the bottom of the bag. Too bad
719;B000G6MBX2;ADD87VB66Y0DQ;L. Pray Bargainqueen;0;1;5;1277337600;Delicious chips;Plocky's chips are made of several whole grains and have a touch of sweetness.  They are a little lower in fat and sodium than regular tortilla chips.  The flavor out performs any tortilla chip I have ever eaten.  They hold up great to salsas and dips.  Nothing wimpy about them.  I just wish the company made a bigger bag!  Love them.  Usually found in the organic foods section of the grocery
720;B000G6MBX2;A2GS0QUCV2KVMP;Stephanie J. Myers;0;1;4;1209686400;Broken chips but tasty;I love these chips and ordered them after I had some in Florida.  My case of chips came without any packing inside.  All bags in a box with no cushioning at all.  Needless to say most of the chips were broken and I would not order them again.  A great item but if they can't package to aid in minimal chip breakage then one is wasting their money.
721;B000G6MBX2;A1D0P49A1MQO1O;Jsy9951 Jsy9951;0;1;5;1209340800;The best chips ever!!!;I received this chips in a gift basket and absolutely loved them. I searched high and low
722;B000G6MBX2;A3J6N95DIJTPVH;B. P. Mayeux Bpmayeux;0;1;5;1203811200;Excellent Tortilla chips;These chips are truly amazing. They have it all. They're light
723;B000G6MBX2;A3MALNCOVF5COP;Overseas Mom;0;1;5;1203206400;Black Beans Never Tasted So Good!!!;These are the most fantastic chips I've ever had!  I could eat the whole bag myself!  They're made with lots of whole grain and beans
724;B000G6MBX2;A1ABDQ02BCIGYQ;Hm;3;7;2;1173830400;Not; my favorite chip
725;B000G6MBX2;A1KBNKFKAWYV7L;Charles R. Bock;0;2;5;1186704000;Very Timely Delivery;They did a very good job with shipping the order quickly....Nothing like Ace Hardware who took a week to ship
726;B000G6MBX2;ARLTWKV2AUJ2F;Koboilila;1;4;2;1237939200;Very Tasty - BUT BEWARE;Long story short - these are very tasty. We have purchased a number of flavors from this brand
727;B001F33UPI;AGXEFR3PWFEM;Steph;0;0;5;1345939200;Great candy;Wonderful candy
728;B001F33UPI;ACPABFZ8DBLDG;Sonya Milliron;0;0;4;1322438400;Candy;I bought thi9s for my dad for a surprise birthday present because he could not find them any where else!!
729;B008BEGP9W;A2L0EIYNODCZ9U;Good Dog;0;0;5;1346371200;cute ;cute
730;B008BEGP9W;A1MJ0MF2OFIU4D;Chris;0;0;4;1340496000;A Surprising Find;I really like the pineapple shortcakes sold here. Unlike some of the mass-production pineapple shortcakes that use artificial flavoring
731;B002U56JXK;A1PIDGL665V5QP;Rod Jonse;2;2;5;1303862400;Unparalleled taste;I purchased this 24 pack of Big Ass soda and only got 23. Immediately I was all like Oh man
732;B002U56JXK;ASC04R0BT3TO4;The Burninator Raggle Fraggle;2;2;5;1303862400;Amazing;Well being the big red fan that I am
733;B007P2PSKS;AFSFFRR7JMPZ8;Dissapointed;0;0;3;1348617600;a bit on the stale side;Expiration date 1-13. Smashed and. stale. edible
734;B004A8QK98;A2QWGB918P1HU0;Runriverrun;1;1;5;1325894400;Delicious!;This cinnamon cake loaf has a wonderful natural flavor.  It's moist and tender and a great little sweet treat when you want something that isn't terribly bad for your diet.  It's delicious!
735;B004A8QK98;A2FZE965O64BXJ;Grandma Lu;0;1;1;1342742400;Disappointed!;Unfortunately having ordered quite a few of these previously
736;B001HTKZ5S;ARQ2DJUU4XB1V;Cooking Mama;2;2;1;1263686400;Perhaps something was wrong with the batch...;I opened the can and immediately became concerned when I saw what looked like dried white crust
737;B001HTKZ5S;A2AF5SS29LC4BB;Andrea Zalesakova Az;1;1;2;1269993600;$4 down the drain;Well
738;B001HTKZ5S;A3KJ6JZ8MWERPG;Rnnrgrl;1;1;1;1264896000;Big Disappointment;I love Cherrybrook Kitchen and have tried almost all of their products.  I was excited to try the Ready to Spread frosting
739;B001HTKZ5S;A1USXH72S0TD4B;Michelle M. White;0;0;1;1287100800;Worst Frosting Ever;This product was such a disappointment!  As all the other reviewers said
740;B001HTKZ5S;A1ZE87EABE7FVQ;Clarap Bookhooked;0;0;1;1284249600;worst frosting ever;I am glad I found this on the reduced rack for 99c. The taste was not bad but no way I could frost my cake. It stuck to the knife
741;B001HTKZ5S;A2USOYPY0M1R6X;Colleen;0;0;1;1282608000;Cherrybrook Kitchen Vanilla Frosting;I recently purchased this on sale at my local grocery store... now I know why it was on sale!<br /><br />This is not a fluffy
742;B001HTKZ5S;AOHGLP2W3B3I4;Scott Schrantz;0;0;1;1281312000;Do Not Buy This  Frosting ;I can honestly say this is the worst frosting we have ever bought. It's kind of generous to call it frosting
743;B001BB3LW6;A388FLQFOEM0IO;Diana Solomon;4;4;5;1276732800;Dum Dums for all!!;I work in college Financial Aid and keep a bowl of these on my desk for the students.  I used to buy them in the grocery store then learned I could get them for less online ($17 for 3lb bag) and thought that was a good deal - until I found this GREAT deal!
744;B001BB3LW6;A1ZS6CRXGZX4YE;R. Martin;1;1;4;1308182400;Lots of pops!;Well worth the money. I did the calculations on different bags and this dollar amount  is an excellent value. There are approx 2338 pops in the box. So far I've been through about half the box and have found about 3 without wrappers. That's pretty good considering. If you need 30lbs of dum-dums go for this product. Enjoy.
745;B005Y0DXBO;A21TGZU9EXJ272;Mizztanya;2;2;5;1336435200;when you have no fridge but want meat; what do you do?
746;B001LO4ZWI;A1K7OUOZGT6EG3;Zak Rudy Muzak;5;6;5;1328659200;Anti-Oxidant Smoothie;Bear with me while I do amazon's work for them and copy from the Lakewood website:<br />---------------------------------------<br />Nutrition Facts<br />32oz UPC 042608460503<br /><br />Serving Size 8 oz<br />Serving Size 240 ml<br />Amount Per Serving<br />Calories 125  Calories from Fat 25<br />% Daily Value*<br />Total Fat 3.5g  6%<br />Saturated Fat 0.5g  4%<br />Trans Fat 0g<br />Cholesterol 0mg  0%<br />Potassium 370mg  10%<br />Sodium 25mg  1%<br />Total Carbohydrate 28g  9%<br />Dietary Fiber 4g  16%<br />Sugars 21g<br />Protein 2g<br /><br />Omega 3 40mg
747;B001LO4ZWI;A2M687HYOW9JFW;Dream Factory;2;2;1;1334448000;Perversion of taste;A watered down perversion of the acai berry.<br /><br />This juice comes on strong and harsh.  With tart aftertaste and no texture.<br /><br />That's because it is mostly apple juice
748;B000QWXG9O;ANUUF3N6B9NTA;Tabitha;0;0;3;1348185600;Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.;This product is made by Annie's Inc. in Berkely
749;B000Y2EJHY;A7IFA2NZR7YV0;Pmen123;1;1;5;1344902400;The flavor of the gods;If this flavor lasted longer than it does
750;B000Y2EJHY;A11V8XN8SUHPOV;Marilyn Demaio Mumsie;5;10;5;1263945600;cuttiest gum of the century;this gum is super sick.tatooes are killin.flavor is a spankin'.this brings back bomb diggity memories yo.peace out.
751;B004WJAUBE;A2DYZJ8D7QD1KE;Debs;0;0;2;1327536000;City Steam; not much steam in this brew.
752;B0035YE9CS;A3K0UVMET7SEWE;Electric Leaf;10;12;4;1283644800;Good soy sauce; but not special. Mainly good as unique gift.
753;B0035YE9CS;A2PXWG7EVCNJ9H;Robert;2;2;5;1305244800;What a surprise;I watched an episode o How Things are Made on Discovery Channell and saw Bluegrass Soy Sauce featured.  On a whim
754;B0035YE9CS;A7H19XVU8BGKB;Robert Ritter;1;1;5;1314489600;Gets My Vote;My bottle arrived just in time for a sushi dinner and game night planned with friends.  I had three soy sauces to choose from.  After some sampling we were all using the Bluegrass!  Everyone enjoyed the light smoothness a subtle sweetness.  We were splashing right on every piece
755;B0035YE9CS;A34O62IDVYW7X9;Mark P. Stevens Utard;0;0;5;1348876800;And I though kikkoman was good?;If you enjoy the flavor of soy you will really like this.<br /><br />Plus its hand made in the good ole USA.
756;B0035YE9CS;A3GK03NK0A7GHQ;J. Lyman Amazon Addict;0;0;5;1348704000;Better than anything in the supermarket!;I recently acquired a bottle of this and was immediately impressed.  It has good flavor without all the excessive saltiness of supermarket brands.  I've used it for marinades and dipping sauces in addition to straight use and in all cases it has added a little something extra.  Quite a surprise to find an American made soy sauce that tastes this good!
757;B0035YE9CS;A1MG1L05INR6K;Ertrstso Furbabies;0;0;5;1346371200;Best Soy Sauce Ever!!!;This soy sauce is the best we have ever had.  Thanks to Amazon
758;B0035YE9CS;A2ZVXWYWGSEIVF;Teresa C. Holder Cook Book Gatherer;0;0;5;1305072000;Great sauce!;This is the most delicious soy sauce I have ever tasted.  I will surely order it again.  Such deep flavor.
759;B0035YE9CS;AGXFRN1RZKI4J;Earl Hudson;0;1;5;1321228800;Outstanding Product!;Saw this on How it is made
760;B0035YE9CS;A1Z1RVRG9CFCB7;Taostalk;0;2;4;1343779200;non GMO;most soy sauce is from Japan but they are having problems with radiation in their soy bean fields. I am not sure how long the contamination will last. I like the idea this product claims no GMO seeds. yea  You pay more but decided not to take a chance on Japan.
761;B006JWQFC0;A2C9XE9I8RSKNX;J. Johnson;0;0;5;1351036800;Amazingly true to flavors...;I'm pleased with these- wasn't sure how they'd be able to replicate the autumn classic flavors of caramel apples
762;B006JWQFC0;A1WWAQFIYLCL0Y;Richard L. Costello Rbjrev;0;0;1;1350259200;IT'S A LAXATIVE;This item
763;B009HINRX8;A3N9477PUE6WMR;Patc477;4;4;5;1323302400;Good Tasting cup o' joe;This is a bold blend that has a great taste. The flavor comes bursting through. I usually brew & drink Organic Sumatra Mandeling from BJ's. I use this blend exclusively
764;B009HINRX8;ADDBLG0CFY9AI;S.A.D.;1;1;5;1326758400;Best of the Tassimo's;We've tried many Tassimo flavors.  This is by far our favorite.  Our normal cup of coffee is Starbuck's house blend out of a Cuisinart pot but one or two days a week we use our Tassimo.  This coffee is rich but not too stong.  I don't understand the current price over $20 for 14 disks and hope that it will be lowered on Amazon.  For now
765;B009HINRX8;A1OEL4UZT3KKI4;Coffee Drinker In Pa Coffee Drinker In Pa;0;0;5;1344988800;great coffee - terrible price;This is one of the best choices
766;B009HINRX8;A39BLB42U7M6BD;James Brooks;0;0;4;1344643200;One of the better T-Discs;I have tried about 75% of the available T-Discs
767;B009HINRX8;ATNQNZEHWMR9U;Kokopelli;0;0;3;1337385600;Note: Rating both coffee and seller;This coffee is good but
768;B009HINRX8;A2CAZG1CQ8BQI5;Patricia J. Nohalty;0;0;5;1337212800;Kona for Tassimo;Of all the coffee's available for Tassimo this Kona has the richest flavor and fantastic aroma by<br />far my favorite.
769;B0016J4QKO;A1MEI40LLXKQF6;S. Walton;0;0;5;1348963200;Best wafers;I think these are my favorite cookies ever. Really light and creamy. Too bad you can no longer find them anywhere for less than two-hundred count! I don't think I need THAT many.
770;B001EPPE42;A17PGKUKZB9XD;Don;1;3;1;1330646400;Tao of Tea ...!Don't get it;This kind of tea not good ....!Taste and smell so wear it's not like tea 
771;B000NF69ZM;A3FVAWZNKW9GX;A.Trendl Hungarianbookstore.Com What Should ...;3;3;4;1243123200;Perfect Sampler of Milka Chocolate;The Milka Naps Mix Gift Box is a fun
772;B000NF69ZM;A2MSYPB6Z5RWK0;Amanda;0;0;5;1340323200;Dad really liked these.;I ordered for my dad for fathers day and he ate the whole box within two days.<br />He said it tasted really good
773;B000NF69ZM;A1USMRT33PBEKJ;Dnk;0;0;4;1337817600;Great candy my family loved it;Great candy and our family loved it.  It was smaller than I imagined it and I thought it was expensive for how small it was.  However
774;B005YNDIAW;AGE88BOVVQ22J;Mj;0;0;5;1340582400;Yummy!;I eat mustard with everything
775;B005MZIJBU;A1SNAYITRIW75P;Rizearcher Crazyaboutreviews;0;0;1;1348790400;Horrible .. dont buy it;The laddoos turned bad in a few days after we received it. No other item inside our fridge turned bad.
776;B002KXDK48;A3GW42Z2T2K1IF;Chuckster Chuck;1;1;5;1266278400;Kleri Tea works great!;This product works wonders if you have stomach issues.  I would buy again once I need more. :0)
777;B001FKQQDO;A2TN9C5E4A0I3F;Jimmy;0;0;3;1345161600;Where are the cranberries?;Bought this at a local specialty-item store because I adore chutney.  Because of the higher price and being sold like a gourmet item I wrongly thought it would be better than the affordable brands sold at the supermarket.  Wrong.  It is mostly gel (jelly) with a few fruits sprinkled throughout and tastes like cheap thickened jelly you put on sandwiches...I've had much better and that's just talking about the supermarket brands.  Very disappointed.  Money does not buy quality.
778;B000WFM204;A2NH6AZFB199O1;Docbeiter;0;0;5;1329955200;Our ferret loves this...;Our ferret loves this rabbit
779;B007ZENY5W;AQZ9FQYW60HJ4;Home Schooler;1;1;5;1339718400;Fantastic!;My son made this.  He didn't have the patience to be precise about the water temperature and when
780;B002ONIVX4;A2AZIBY2PKLW96;Luvbeingamommy75;0;0;5;1283212800;Great little treats;These were great - just as described. Used them for a bee-themed party
781;B002GUWBMC;A2J0QB01UVSH0Q;Trishelle Duncan;0;1;1;1328400000;NOT edible!;This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!
782;B0018DQFPC;A2CYNULOBYISAZ;Angel L. Maki;3;3;3;1262995200;speedy shipping;I was very happy with the quick shipping as i needed it for a school product for my daughter but when it came in the roof was broken and the corner of the house was broken. I couldn't send it back as i needed for a project.
783;B0018DQFPC;A36MP37DITBU6F;Enchanted In Dixie Enchanted;3;3;4;1247875200;My sons 9 & 11 loved making this; as easy enough to do by themselves. With adult supervision any age can do this neat project.
784;B0018DQFPC;AEC3FERY6U28I;Bigcitylady;1;1;4;1293408000;Spongetastic!;My son is a SB fanatic so I was so excited to find this for the 2010 holiday season as every year we do some version of gingerbread. I knew by reading reviews that there wouldn't be enough yellow frosting so I whipped up so edible glue (water and confectionery sugar) to hold the levels of gingerbread that make the pineapple and save the yellow frosting for the outside - this worked great. It was a really fun idea that we enjoyed creating. The licorice was worthless though...
785;B0018DQFPC;A5EQO6GVEIT4M;Lazylana05;1;1;2;1291852800;not as easy as it looks;this isn't as easy as it looks
786;B0018DQFPC;A18OUU4I29BU9F;Jennifer L. Eidsvold Shaylared;2;3;1;1262649600;Not one but twice came broken.;I am a preschool teacher and do a G is for Gingerbread unit every January. I was on vacation during Christmas and when I got back not a gingerbread kit was to be found. Which is odd. I needed one for my preschool class and needed it in less then a week. I looked everywhere and could not find ont. So I had one overnighted from Amazon on NYE and it came yesterday. I pick this one because of the Rudolph theme. The gingerbread itself came broken. Like unable to use would need a glue gun to get it to work broken. It's non returnable. I called Amazon
787;B0018DQFPC;A13HTFH4ZY0NCE;Natalievee;0;0;5;1291161600;Rudolph Gingerbread House;I was pleasantly surprised to find this item had been delivered the day after my order
788;B0018DQFPC;AAX6FRNBEU9PK;Susan Clinton Gammer;0;0;4;1289865600;Fun to paint;These cookies were fun to paint but not too tasty to eat!<br />The kids did not really care much
789;B0018DQFPC;A3111G3DOYIV2A;Bb;1;2;2;1290211200;disappointment;I was disappointed in this product because I thought it would be bigger.<br />Also
790;B0018DQFPC;A3JO81AUCLO2U7;Sara_Aiden;1;2;2;1290038400;Cute Item... but expired!;The whole idea of a Spongebob Ginger Bread Pineapple is really great
791;B000UZMJZO;A2V71J7J3DTB5B;Vehred;2;3;1;1196121600;If I could give a rating under one-star...;This tea carries the flavor one would expect from the smell: terrible.  It invigorates like a puncture wound
792;B000UZMJZO;A31WPNRPB608EC;D. Clark Auroresand;1;2;1;1265500800;Horrid;If it were possible to give this product zero stars
793;B000UZMJZO;A1KG9W0FX5STMR;Emiliy Marino;1;2;4;1209254400;delicious;This tea is the best tea i've ever had. i first tasted it in norway
794;B000UZMJZO;AZ3FPU1QSFBC6;Annifree;0;1;5;1299974400;I love this tea - to each her own taste buds!;I love the aroma and the taste of the fruit and vanilla combo
795;B00285FF6O;A2S244KFX0745K;Alan Edward Creager;3;3;5;1285718400;There is none greater.;The best chocolate in the world
796;B00285FF6O;A2FOXRMJA0T9M7;Kupres;1;1;5;1285113600;Caramel chocolate;This is a good quality brand of chocolate with many flavours of which this is just one. Very tasty and a fast delivery too
797;B00285FF6O;ARXORJX86X1J2;Yvette Mendoza;0;0;5;1327017600;Chocolate heaven;My mother and father were the recipient of these wonderful pieces of chocolate heaven.  They didn't believe they deserved receiving these
798;B00285FF6O;A372X206KVOQWQ;Isehara Isehara2;0;0;5;1326931200;Heavenly Action;This is the best caramel/chocolate combination I have ever tasted. The caramel is liquid and complements the Ghiradelli chocolate perfectly. Do not try this brew if you are attempting to lose weight - you will end up an addict like me.<br />  The Ghiradelli product is far better than the Caramello/Hershey product in every way. The Caramello chocolate lacks the refined taste of the Ghiradelli squares
799;B00285FF6O;A1O4VI7N94CK4L;Spencermom;0;0;3;1325289600;Great chocolate...;Of course
800;B00285FF6O;AJTSE4IPHREL4;Aaron De Leon;0;0;5;1315526400;Great item;This chocolate treat is a great gift and it arrived right when I expected it to. I gave it to my girlfriend as a surprise gift and she absolutely loved it.
801;B00285FF6O;AQ9M45GUGWJ9N;Susan C. Fowler;0;0;5;1276387200;choclate;the first time i ordered this it came all melted but amazon was quick to remedy the situation by sending me another of the product and it was great thank you
802;B00285FF6O;AXXCSX5J1YGEH;Jelly;0;1;3;1335052800;is this serious??? 10 bucks??;Are people really paying 10 bucks for these chocolates??? ummmm go to any grocery store and by them for 2.98 a bag..wow
803;B0067R3Q9M;A35RALTOLCAJLH;Marie C. Majumdar Catherine;0;0;5;1330819200;Yum!;Low calorie and satisfying. These soups are a nice fill in when you don't want too much but don't want to be hungry for a few hours.
804;B004S0AQHA;A3AV5XEJ25KVF4;Castlecat Castlecat;9;10;3;1310774400;Overpriced; Even on Gold Box
805;B004S0AQHA;A1JYQTN8CN3CY2;Jc In Abq;9;10;3;1310428800;Even at $15 seems a little overpriced.;It looks pretty
806;B004S0AQHA;A3R66N9FR8HMJ7;Kdpsnake;2;2;5;1311120000;Quick arrival great basket!;Purchased this as a gift for my mother when it was a lightning deal.  She was very happy and loved the basket.  She enjoyed the cookies and the flavors of tea that were included.  Shipped quick and arrived when expected.
807;B004S0AQHA;A1ZYO3FOEXVCJS;Catherine Odegard;1;1;5;1312329600;Adorable basket-makes nice presentation;Received very quickly and extremely well packaged.  Since this is a smaller sized basket
