Id;ProductId;UserId;ProfileName;HelpfulnessNumerator;HelpfulnessDenominator;Score;Time;Summary;Text
219;B001EO5ZMO;AW497M5SEXAPQ;Neal Pollack;5;5;5;1266105600;Ahmad Loose Imperial Blend Tea is great for the price;A friend who'd been drinking tea for 80 of his 84 years introduced me to this tea a few months ago. Even took me over to the store and bought me a pound. At $7/lb. in a retail store or a little over $9 with shipping from an online merchant
220;B001EO5ZMO;A3KQ1480MHXXCW;M'Ville;3;3;5;1272412800;Nice tea;I love strong
221;B001EO5ZMO;A8D27L5Q5BLRC;K. Kwan;0;0;5;1350864000;A fragrant tea;I drink this tea plain (without sugar or milk)
222;B001EO5ZMO;A1C5SHU81SRARN;Sophia T;0;0;5;1310688000;Best Ahmad Tea;I've tried a variety of Ahmad tea. Not because I particularly like this brand
223;B001EO5ZMO;A3JP1UJAF8YY0F;Irish Stu;0;0;5;1308009600;My favorite tea;I have tried literally dozens of teas since being introduced to the Russian custom of preparing and drinking tea
224;B001EO5ZMO;A8XEEORIXJNZL;Joseph Emmanuel;0;1;5;1330819200;Best tea ever!;This is an excellent tea.  One of the best I have ever had.  It is especially great when you prepare it with a samovar.
225;B001EO5ZMO;A3A4GAPXRX5SHM;Markiz;1;3;2;1282435200;Not a real tea;Herbal additives in this blend destroy real tea taste. It is only for people who like herbal taste. I don't.
226;B001SATU8E;A1CR1DS15Z7XO1;Tiff D;0;0;4;1264377600;DELICIOUS;Makes a tasty
227;B007JFV6RK;A2WQBT7RS1HSSU;Wade Jackman Wpjackman;1;1;5;1346025600;Best Bloody Mary mixer;I think I have tried just about every Bloody Mary mixer on the market at one time or the other.  Most have too much sugar or worst
228;B007JFV6RK;A3LCMQ815MBJW9;Patty;1;1;5;1338163200;The Best;Might be a little spicy for some
229;B007JFV6RK;A2UC5JUVHIF80L;Abendago;1;1;5;1334016000;Mcclures bloody Mary mix;Took me one or two to get used to the pickle taste.  But now aim hooked and have to keep a bottle on hand
230;B001L4ELRW;A1AK335P17JXL0;Victoria Brown;0;0;1;1345593600;Not Good;This candy is not as described. The middle is almost hard it is not a silky or smooth filling as described.<br />Looks and tastes like it's way past it's expiration date.<br />Would never reccommend this. Paid a good chunk of cash for nothing
231;B003SO503C;A2ODZ3CH8PMYTL;Nanette;0;0;5;1347235200;Love this tea!;I started drinking the power slim tea when I was on the HCG diet to help curb cravings. Since I liked it so well
232;B003SO503C;A3OXRFCJI67IMN;Bold Consumer;0;0;5;1333843200;Really Nice Taste!;I'm trying several of the Wu Yi teas. I like this one particularly because of the subtle citrus taste. It also has a natural sweetness.<br /><br />The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg)
233;B003ZFXJDW;A2HL6876LDPJIM;Flageolet;0;0;5;1343692800;just give me some watermelon and citron sea salt;i cannot live without this citron falksalt
234;B003ZFXJDW;A2KPPGFMPD20M6;Linda Albert;0;0;1;1343692800;Furniture Polish Taste;Terrible! Artificial lemon taste
235;B003ZFXJDW;AJ94Y22SUFCGU;Gwenhwyfar;0;1;5;1303257600;Big tub o' salt;These things are huge! I love the way the crystals crunch
236;B001HTL6CY;A1KLA02LZXAT46;Dandelion;0;0;2;1302307200;Taste is neutral; quantity is DECEITFUL!
237;B000WFRMRW;A2GN6W82DZNUN8;Jackman;0;0;5;1341878400;Eukanuba puppy small breed dog food;This is the ultimate puppy food.  The kibbles are great for small breeds.  High in digestible nutrients as opposed to fillers some companies use.  Less waste results from the high quality ingredients.  I have been hunting
238;B000WFRMRW;A3Q7QBDSAZ670I;B. Barnett;0;0;4;1331251200;High Quality... But it gave my dog wicked gas..;The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this
239;B001EO5ZME;AF72GTWZGAC61;Pinkhat;0;0;5;1330387200;Great tasting green tea and such a great deal.;A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.<br /><br />In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).<br /><br />This is a great tasting tea
240;B0093NIWVO;A1JT114SOITFFO;Dan & Eileen;0;0;5;1350691200;OMG best chocolate jelly belly;Fresh
241;B001EO5ZMY;AF72GTWZGAC61;Pinkhat;3;3;5;1330732800;Excellent loose tea.;If you like the Ceylon tea variety
242;B001EO5ZMY;AOSK1PLKNT64;Mrclouky;1;1;5;1323820800;Good anytime hot tea;I've been enjoying this tea for years.  This tea is good mornings
243;B001EO5ZMY;A1DAHZRJTX5X1Z;Erfan;1;1;5;1302739200;My everyday cup of Tea;Hi
244;B001EO5ZMY;A7WE8ZWEJG34E;Kapitoshka;2;3;4;1272499200;This is what you get in the store;I have tried it out despite the other review and I found that this is exactly the same tea i buy in either Russian or Italian groceries.
245;B001EO5ZMY;A1W4LZ4VZDF29Y;Guy S. Painter Gspainter;0;0;4;1275091200;Ahmad Tea;Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea. Great flavor with no lingering aftertaste.
246;B001EO5ZMY;A3E81HFGNME65J;Suave;1;9;2;1245456000;Disappointed;I've been drinking this tea for the past 8 or 10 years
247;B007TFONH0;AMRNVZKWF6519;Confettissimo;1;1;5;1338508800;Wonderful!;I love love love this deal - it's way fun to pick from so many! Teas and chocolates and ciders as well as many coffees. The other outfits that assemble samplers are boring - they do the choosing
248;B007TFONH0;A10IFYN5U6X20R;Onemagoo;0;0;5;1350172800;Best way to buy kcups;Once you've tried some random sampler packs (and now are overloaded with decafs
249;B007TFONH0;A3ICO2ROSXHIPM;Tightwad;0;0;5;1340755200;delicious;good products and fast shipping equals a happy me. a little pricey but you can hand pick a few good flavors...a few i cant find anywhere else so def worth the price
250;B000GGKQSO;A1OE23J37ZPDXE;Donald Edward Liberman;0;0;5;1270944000;keeps you out of the dentest chair;If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack.
251;B007J32WX4;A3957BBBNL1TLJ;Susan Hannon;2;2;5;1334361600;Super!  SuperFoods are Super easy!;WOW!  This product is very impressive. I bought the 8oz blueberry and was pleased with packaging
252;B0017129DC;A2EPNS38TTLZYN;Tedebear;0;0;3;1312675200;Pok Chops;The pork chops from Omaha Steaks were very tasty but at the same time exceptionally dry. Pork is usually dry meat but these were to the extreme. Possibly shipping them frozen and keeping them frozen was partly the problem.
253;B0002567IW;A1SSKFPX72MSMR;Janna M. Sicard Missjanna;0;0;1;1344556800;Sad outcome;Five minutes in
254;B0048IC328;ATY9Z65HYE0W6;Mrsmaverick;0;0;4;1346889600;Best Energy Shot For Me;I am chemical sensitive as well as sugar-free. I have been using this product for over a year. I use it maybe once a week at the most. I drink 1/2 the bottle and then boost my energy after an hour or two depending on how I feel. IMO this doesn't replace my a.m. coffee but is sweet in the early afternoon when I start to fade. Once in a while I drink a full bottle before a workout. I've been drinking Guayaki Yerba Mate teas for years. Compared to the many toxic energy boosters out there I highly recommend this. This product is clean and doesn't leave nasty chems behind in the body. Try it before you judge from a review - everyone's body reacts differently.
255;B0048IC328;A1W867A8DSHFHC;No Name;1;3;1;1339804800;Don't Waste Your Money;I felt energized within five minutes
256;B0048IC328;A375ZA7IJH2ZGQ;Jihan S.;3;7;2;1317772800;If you can't handle caffeine; this is not for you.
257;B0025WIAN0;A2WT4IIHNFJGYT;Diana Kd;0;0;5;1347321600;Yum; Yummy
258;B00821UN4M;A332AAPB4P75L4;Heather Crimson;2;2;1;1348099200;Reeks like chemicals;I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company
259;B00821UN4M;A3MQSTAAJSUGF9;Mommy11;1;1;2;1345161600;Disappointed!;This product has a strong after-taste of Crayola crayons!<br /><br />I am in the process of trying different brands of coconut oils for cooking purposes.  Upon opening the plastic container
260;B00473RWXY;AE508CW7ON3EP;Armommi;0;0;5;1348444800;Great for Gluten-free lifestyle!!;Had this shipped to my sister who follows a gluten-free eating plan and she reports that it is very versatile and easier than grinding almonds for a crispy crust on chicken and fish filets. Also uses it in place of bread crumbs in meatloaf and meatballs.  Stays moist when added in place of wheat flour in baking
261;B002MV23XM;A2M6O8YORUA8PW;Shirley Sacks;1;1;5;1337040000;my dog loves these;These are healthy and my mixed Llasa
262;B002MV23XM;AQ7QJ1GWE2BSR;Alydar Alydar;1;1;5;1298592000;YUMMY;A great healthy chew for my 9 wk old beagle
263;B000LKZK7C;A3AER90E4ZWVN6;Al Abubakr Douglas;2;2;5;1196726400;sugar in the raw;I really enjoy this product. I had such a hard time finding it affordable in the store. Once I found it I look no further
264;B000LKZK7C;A25YQEBU2FAD3M;Scott Dixon;4;5;3;1295222400;Manufacturing Problems Diminish Product;I have used and liked Sugar in the Raw for many years
265;B000LKZK7C;A1T14KXM4GH14A;Karen Keauhou Chun;6;8;5;1339804800;Good product but terrible agricultural practices;Sugar in the Raw(tm) Please Harvest Cane w/o Burning<br />To be delivered to: HC&S<br />Dear Sugar in the Raw folks
266;B000LKZK7C;A1H9VU1FACOXLN;Lk;1;1;5;1228089600;Sugar in the raw;Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!
267;B000LKZK7C;AWJ1Z81HHB0MY;Zots;1;1;5;1217635200;Sugar in the raw;Product is exactly as advertised.  What a savings!  At least half the retail price. Easy to store because of the individual packaging.
268;B000LKZK7C;A2NP8RNW9T5BQF;A. Brazhnykova;0;0;1;1343952000;Lie!!!!;I used to buy this sugar for years. I do not eat much sugar
269;B000LKZK7C;A2JRK3K99168A1;Djn;0;0;4;1336089600;It's sugar..;It's just sugar in the raw
270;B000LKZK7C;A1L4RDILGM7D9E;Paula;0;0;4;1312934400;Excellent but not perfect;This is a delicious sugar. It has a pretty light brown color and delicious aroma. But the granules are quite big
271;B000LKZK7C;A2VUB6YYTF234O;Anel Lopez;0;0;4;1302739200;Good product;I only use raw sugar
272;B000LKZK7C;A21BLUM0I2Y3MW;Chipper;0;0;5;1297814400;You'll never use white sugar again.;This sugar is very good.  Use this in your coffee
273;B000LKZK7C;A1VKNACW03M5H7;Patilo;0;0;3;1296950400;Thanks for the review Scott;I thought this was a great buy
274;B000LKZK7C;A2582KMXLK2P06;B. E Jackson;0;0;5;1296777600;great;I really love this sugar and price-wise it's much cheaper to buy it here on amazon compared to anywhere else.
275;B000LKZK7C;A34HSMRAQY5XKX;Nori Silverrage Nori;0;0;5;1285718400;Awesome Sugar!;Love this sugar. It tastes so much better and isn't as overly sweet tasting as regular sugar. We've used it in quite a few baking items and they always turn out very good. The price that Amazon has this set at is very good to and makes it easy to use this for everyday stuff.
276;B000LKZK7C;AUUWUS51SMMT4;R. Symansky;0;0;4;1260835200;Great product - weak packaging;Can't say anything bad about Sugar in the Raw.  I like it better than the other natural sugars. Better consistency and - I know it doesn't matter - but better color. Unfortunately
277;B000LKZK7C;A1YZV2UY0QDZTX;Loves To Cook Loves;1;2;5;1253750400;Excellent!;Great service! Items arrived faster than expected. Very efficient! Will use this seller again. I highly recommend this seller! Thank you for the excellent service!
278;B001D07IPG;A3QN14A5DGUA0U;J. Kraayenbrink;0;0;5;1343692800;Excellent for G/F;Please ignore the one-star comments
279;B001D07IPG;ABHXONN9HSUZI;Amandaeve011;0;0;5;1315353600;Amazing!;Best flavor ever!  I'm addicted!  They are all good but these are by far the best.  I could live on these!  And there is no need for anymore to say....
280;B001D07IPG;A3OM7Q1IVAGLUW;Pertigal;0;0;5;1275436800;Very tasty chips!;So many healthy products don't taste very good.  Or taste good when you first try them and then go downhill.  I've had these chips on more than one occasion and they are very tasty.  I've served them to guests twice and both times they wanted to know what they were and where to get them. It's also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway.
281;B001D07IPG;A3BUE5AHX4M0FS;P. Clermont Learning God'S Word;0;0;5;1272326400;YUMMY;I found these crisps at our local WalMart & figured I would give them a try. They were so yummy I may never go back to regular chips
282;B001D07IPG;AQX8FF2YCO3J7;Little D;;;0;0;5;1247529600
283;B001D07IPG;A27UE9HJRZ22YI;Louie'S Mom Compulsive Reader;0;1;1;1280880000;Over priced chips and lack rice taste;I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a good carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have Masa corn flour listed in the ingredients and it overwhelms the taste.  I won't buy these again - I can get Sunchips for less money and similar taste.
284;B000H13270;A3MBRJ5X24GXM9;Sadhaka;3;4;5;1283817600;Rotel saves me on a daily basis;I use the Rotel Mild and I LOVE this product so much--it saves me on a daily basis.  If you're trying to cook lower fat
285;B000H13270;A3J6I70Z9Q0HRX;Lindey H. Magee;1;3;5;1261785600;it's fabulous; but *not* from amazon!
286;B000H13270;A1YLOZQKBX3J1S;R. Lee Dailey Lee_Dailey;1;4;3;1221177600;too expensive;howdy y'all
287;B000H13270;AVQIRN6E7J7UA;Imdebra;0;4;3;1280534400;Not mild enough for me lol;Nothing wrong with the product
288;B001UJEN6C;A1XM65S80UQ2MD;Joseph Kagan;13;13;5;1276214400;Great Natural Energy;This is a fantastic product
289;B001UJEN6C;AFUMZHRZJG0H0;Wonder Woman 89;6;6;5;1280188800;I like this stuff;I have to get up really early to work out before work and I get super tired by the middle of the afternoon. I was drinking one 5 hour energy
290;B001UJEN6C;AIW47KAXVTR0X;C. Williams Will5927;7;8;5;1268092800;Great Energy;I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!
291;B001UJEN6C;A1R2P21ZYNJCFJ;Mare Laden Mare;6;7;3;1258675200;Not sure;I am a energy junkie and I'm not sure if this works or not
292;B001UJEN6C;A37AO20OXS51QA;Roderic Rinehart Roderic;3;3;5;1311292800;The best energy shot out there; smooth and organic!
293;B001UJEN6C;A3R6W1FEYDNT8V;R. Lewis;3;3;5;1299024000;Fantastic; natural energy
294;B001UJEN6C;A2VBZOK3SVSDWA;Jennifer Gray;3;3;5;1294790400;Way better than Guayaki!;I had tried both of the Guayaki energy shots and I don't like the taste of either of them! This one has more natural caffeine and tastes much better. I like them cold for sure. My husband and I take these on road trips in a little cooler with ice and waters and we don't have to make stops for coffee! Especially on the turnpikes where it's just way too expensive. It's worth the $[...] per shot. We normally split them. I'm really sensitive to caffeine
295;B001UJEN6C;AREOHWLWVX0A8;John Erikson;5;6;3;1259971200;Doesn't taste that good but provides you the energy;I purchased it because it was on sale. In terms of the energy it provides
296;B001UJEN6C;ADWJAJZTHNYN6;D. J. Lawhead;2;2;5;1322697600;Rocket in a Bottle;I've been feeling extremely tired around the late afternoon. As a software engineer
297;B001UJEN6C;A3UD9G34YLWVXE;Thezwomann;2;2;4;1322265600;This stuff works!!!;The energy shot truly does work! It had a terrible after-taste at first
298;B001UJEN6C;A2Y4IWY1ZXLXH8;Mase310;1;1;5;1335139200;Favorite energy shot and all natural too!;I've tried 5-hour energy
299;B001UJEN6C;AHAX3RWULQD6T;Kevin D. Schoeninger;1;1;5;1334793600;natural energy boost;If you're looking for an energy boost without artificial sweeteners and other chemicals
300;B001UJEN6C;A2LFHPZFG1OHBZ;Joanna Capello-Paul;2;3;5;1320451200;Best energy shot I have ever tasted!;I first found Steaz Berry Energy Shots at a local organic market. I bought two bottles
301;B001UJEN6C;A297HRGWRID7I6;Mariza R Barnes;0;0;5;1347321600;The Best;I have tried other energy shots and this one is the only one that really makes me feel good and energized without any other sides effects at all
302;B001UJEN6C;AMYAHFQZI19LS;Longlivedave;0;0;5;1345680000;Tested by a trucker;I drive OTR...Over the Road truck and this helps to keep me alert. It has no sugar high & no crash. I'm on a autoship which i like. The price is very good. I've seen it over 2 bucks in the store.
303;B001UJEN6C;A28VTF9FQ42SBV;Jeremygiesel;0;0;5;1344729600;Good Stuff;Products takes pretty good
304;B001UJEN6C;A2H03V8PAZDU9J;Lmpgap;0;0;5;1339200000;Great energy drink without artificial ingredients;I use this product daily
305;B001UJEN6C;AUXHG88OYWCGM;Nicholas Wagner;0;0;5;1333411200;Flavor getting better; energy is great
306;B001UJEN6C;ATN552TF5V40Z;Lh;1;5;1;1326758400;So awful I can barely describe;This is the first time I've really been misled by other reviews on amazon. I like 5-hr Energy
307;B003EMU7EU;A3DSWITPB6NBT5;Benvenutofam;0;0;4;1287619200;could use only once;I loved this mold!  I wished I could have used it for more than one occasion
308;B0064KOUNI;A215QEI3FPLVXU;Carol L. Chmiel Carol Chmiel;0;0;5;1349136000;VANILLA TOOTSIE ROLLS;You HAVE to try the VANILLA Tootsie Rolls!  The regular chocolate ones are good
309;B003YDP5PA;AAZ084UMH8VZ2;D. L. Brown A Knower Of Good Things;3;3;5;1299196800;One of my Favoritte foods;Try this you might like it. I did and I am quite addicted
310;B003YDP5PA;AFLLCB3F28N6A;Fl-Gal;2;2;5;1320451200;Fantastic!;This tri-color couscous is really good...full of flavor and fun to eat.  I love the texture.  I cook in chicken broth and add some minced garlic and chopped herbs (parsley
311;B003YDP5PA;A3T8PIRVS2LX4P;Mladyj;1;1;5;1305072000;WOW;I tried to find israeli couscous in a number of upsacale grocery stores and no luck.  So I decided to try good ole Amazon.com and selected this product.  It is so good..add a few herbs and it's a great side dish
312;B003YDP5PA;A18RVAXFLALN6E;Df Dinky;0;0;1;1343520000;Very Dissapointed;The package came with the label torn off and no cooking instructions. I know how I normally cook Couscous so tried 3/4 cup water to 1 cup couscous-brought to a boil and let sit
313;B002X9JNYU;AVPSSODZIDABZ;Helfrombl;1;3;1;1323388800;what quantity is it!;I wouldn't even think of buying this product unless I know the price per unit. How can I compare other items online or in a store?
314;B001EPQ0J0;A2RXRKRI8YSQWQ;Susan Toy;0;0;5;1341014400;Very Good Coffee;I love ordering whole bean coffee on Amazon.  I like this so much that this my first product review.  I have to say that I'm usually not a big fan of flavored coffee
315;B001EPQ0J0;A2KADAQBR8NG80;Maggi Mags;0;0;5;1290384000;Very Tasty;I love this coffee. I do wish it came already ground as I don't have a grinder and use a blender instead. But it's worth it. Many flavored coffees I've tried only seem to have a flavored odor that doesn't reach the coffee
316;B001EPQ0J0;A2L3IECPFB956F;D. Alger;0;0;5;1268265600;Excellent coffee;This brand of coffee has been available in my local stores for some time -- I've believe the company is local.  I've been drinking it for quite some time and have not tired of it.  I'm particularly fond of the Turtle Sundae but all the flavors are good.  I can't say that I've had a bad one.<br /><br />As it turns out
317;B000O9Y62A;A137DV4YVGWDCR;M. Aimino;0;0;5;1332460800;Hot!;It is hot! I love it
318;B000O9Y62A;A89KN0ADLUNPW;Scott E. Packard;0;0;5;1250208000;Hot and delicious;I consume about a jar every two weeks of this
319;B00283TPYE;A1SH7OWQ98P6FI;Colleen Clark;0;0;5;1350691200;Swiss Chalet;service was great
320;B001FB69YY;AJM8UGFV16NS8;Dewalt66;0;0;5;1316736000;Oyster Sauce;Use frequently as we like to do Asian dishes at least once a week.  Love this product.  Fast shipping
321;B004OYBN7C;AVD1K8KU6Z86U;Jeffrey M. Moisan;1;1;5;1305417600;ABSOLUTELY DELICIOUS!;These individually wrapped pieces are delicious (although I wish there were a few more). Mildly sweet with no sugar-free aftertaste
322;B000JEHAHS;AJ7Q49CTJ1BOC;24Fan;4;4;5;1168473600;Great gag gift;Put this in my husbands stocking for Christmas and it was a hit.
323;B000JEHAHS;A2MMFEZ728S1MA;Deborah A. Young;0;1;3;1232409600;arrived FAST;I was amazed at how quickly it arrived!  It is a cute stocking stuffer
324;B000JEHAHS;A1GUR2DMGWUIGL;Annie Annie;1;4;3;1200182400;Penguin Pooper;Toy was typical quality I expected.  I got taken for a major ride on the shipping!
325;B000JEHAHS;A2CU16YU1KEOUY;Hurricane Ridge Chris;5;19;1;1168300800;Never Arrived;So we cancelled the order.  It was cancelled without any problem.  That is a positive note...
326;B003VTN95K;A6Y49ZNS6NPN0;Ute H. Bischoff;0;0;5;1345334400;coffee-mate coffee creamer hazelnut;i love the convenience of the singles. The best creamer around.Taste is just like the big bottle. I can stick them in my purse and take them to work.
327;B003VTN95K;A3G467T8H2U4F1;Breanna;0;0;5;1342137600;No broken creamers!;These creamers come in 4 packs of 25. I have taken one to work and opened one for home so far
328;B003VTN95K;AKG4UJNVSHHAD;Flowergirl;0;0;4;1340582400;Shipped great;Even though we are International Delight fans we were not completely dissapointed by this product. We had no problem with the shipment
329;B003VTN95K;A1J7ZSFU0SO3D4;Ck;0;0;5;1336003200;Better Packaging;Besides the obvious convenience and portability of the individual creamers
330;B003VTN95K;A3GLQSR6MTHXGL;Donna Kelly;0;0;5;1330214400;coffee-mate creamer;This seller is very nice.  And the price is very good.  The only reason I stop ording is bacause I went to sugar free
331;B003VTN95K;A3KVJ2DVCLO0HB;Gadget Girl;0;0;5;1326758400;Perfect for work;I purchased these coffee mate singles to use at work along with the coffee tea bags.  They're great because they don't require refrigeration.
332;B007DJ0O9I;A24GM452AKJTT9;Amazongurl;0;0;1;1349827200;AWFUL;I received the items in a timely manner. Upon receipt
333;B007DJ0O9I;A328TUPI6HYZSF;Maplerise Mom;0;1;5;1336521600;Pop-Tarts Work of Art;I found these new spring Pop-Tarts and bought them on a whim.  My kids and I were amazed and delighted at the fun
334;B00469VSJI;A28D8FT2NNCS2Z;Calledoutwithwords;1;1;5;1320710400;Yes; this is real excellent coffee!!!
335;B00469VSJI;A2EVOV2OZBQU53;Explorer777;0;0;1;1336694400;Does not taste very good;Taste like it is stale.  Will not order this again.  I had this coffee at a 50th year annerversery at a reception hall and had to have it.  This stuff tasted NOTHING
336;B00469VSJI;A1447CDAPZGLYV;Sana Awar;0;0;1;1326499200;No no;Serveice delivery with the seller was excellent. The product was not. Will not order again. Bad taste. Iam not sure if it was old or that how it tastes. I throw it right away
337;B002SRAU80;A156LLD3VZJGC2;D. W. Knowlington;0;0;5;1350604800;The king of all seasoning salts.;This is honestly THE BEST seasoning salt in all the land.  It tightens up any dish
338;B0067LDV66;A1KZ67VEU7CJQ3;Bprice;1;1;5;1345334400;Toasted Sesame oil;The order arrived as advertised. I have had only a few chances to use it
339;B0067LDV66;A26EQ8U96JA92T;Jody;0;0;5;1347062400;Tasty; tasty tasty!
340;B000HKYP9A;A2CHZ5Q2EF3IR3;Mommy With An Opinion;2;2;5;1168905600;Love; Love
341;B000HKYP9A;AD5WAUA14YD6N;M. Knapp;0;0;4;1281657600;great for eating whole foods; clean with veggie brush
342;B000HKYP9A;AHMKE1AJEHHS3;J. Ponce Mponce;0;0;5;1190678400;Absolutely LOVE IT!!;What a GREAT idea!!!! My daughter love it.<br />I don't think is difficult to wash
343;B000HKYP9A;A6VEEE9HOL004;Jaime M Luc'S Mom;0;0;3;1180224000;Only good for ice;This product is impossible to wash and actually get cleaned.  I couldn't get the food pieces out to save my life. I tried scrubbing them out and even washed it in the dishwasher as it suggests.
344;B000HKYP9A;A3JBI5QDS32UEM;J. Foreman;0;0;5;1173484800;Great for teething;I loved this product for fruits and other food that I didn't want my new baby to choke on.  I also used it to put ice in when my baby was teething. It worked great for this
345;B000HKYP9A;AMNCDXFZKL6MZ;C. Lamberts;0;0;3;1173484800;Wonderful idea-difficult to clean.;I love
346;B000HKYP9A;A2B7A8FJBT0HDX;S. Nayeem Hanaa'S Mommy;0;0;3;1171584000;I wasn't that impressed;The Munchkin fresh food feeder is an okay product
347;B000HKYP9A;AEIAXBIMAO9T0;Heidi Hydez54;0;0;4;1168473600;Love the Fresh Food Feeder!!;This product is amazing. I know a few people with little ones that use these and they LOVE them!! Super easy to clean and use. When ordering these
348;B00067AD4U;A2OB1BFAEPAYBM;R. C. Wilkins;1;1;5;1207440000;Great Beans!!!;I ordered these for my coffee themed wedding. When they arrived I had to fight off friends because they smelled and tasted so good. I literally had to hide the box to the wedding! They were a big hit on my wedding day and there were none left over that we put on the tables. It was a great tasting product for the lowest price I've seen!
349;B00067AD4U;A3GT3KCGY9EYF4;Siri J;1;1;5;1198195200;Good stuff!;These are delicious! The chocolate is excellent and the espresso bean was the perfect roast for this purpose. Crunchy and not bitter.<a href=http://www.amazon.com/gp/product/B00067AD4U>Chocolate Covered Espresso Beans 5 Pounds</a>
350;B00067AD4U;A2LYOWC3FC73XK;Michael Ekstrum Expresso Bean Fan;1;1;5;1178928000;excellent - exactly what I expected;The product was exactly as advertised and fresh.  Unfortunately
351;B00067AD4U;A7DSY3M6P6RG3;Taza052007;0;0;5;1181692800;These are the Best!;These chocolate covered espresso beans are wonderful!  The chocolate is very dark and rich and the bean inside is a very delightful blend of flavors with just enough caffine to really give it a zing.
352;B0029OWDAU;A1DTDSL1J6C05F;Heartsinohio Heartsinohio;0;0;5;1347667200;Love Love Love;Popchips are so good.  I have been following Weight Watchers and lost 50 pounds and am at my goal.  These Popchips are my salty crunchy indulgence.  They taste so  good
353;B000SEJ84M;A19Y7MSOR2J7XP;G. Macleod;0;0;5;1258588800;The product is great but the price is out of line;I've purchased dozens of bags of this pancake mix (which is a great product
354;B001LMNXFA;ATBV3QRAVD2PJ;Michelle L. West Paisleymll;3;3;5;1280361600;Swedish Pearl is not the same as  Belgian Pearl;The Sugar was sweet
355;B001LMNXFA;A226DRVTNFWM28;Proud Mom Of Two Bigounets;2;2;5;1291680000;Perfect!;That's exactly what I was looking for to bake some chouquettes (puffs with small sugar pearls on top). Works great
356;B002J2DO8W;ASIAOU4JW8LUG;K. Gohokar;0;0;5;1331596800;great taste;This is what I was looking for and was missing it. The taste is exactly the taste as the one made in India so just loved it and remember my days back in India. Definitely recommend it.
357;B000U9V5AU;A2VOVLKP603R1T;D. J. Brown;7;7;5;1297468800;Taste-tested by a wine maker;I bought this strawberry extract hoping to spruce up a strawberry wine that ended up with less flavor than I'd original expected. (A common problem in some fruit wines.)<br /><br />This is
358;B001SB099M;A2XADCFYDXH7IV;Thomas A. Johnson;1;1;4;1320969600;Excellent Everyday Olive Oil;Great stuff and dependable
359;B0041QJSJS;A1KZUXE70GYNGO;Talonmedic;0;0;4;1347926400;Love Weavers; I am a fan.
360;B0041QJSJS;A221AFCU6AE0QO;Sarah Bowman;3;5;5;1318204800;Make My Day;Having always been a strict Peet's Coffee lover
361;B0041QJSJS;A2BAVWMHL130WY;Bruce L. Ishimatsu;2;4;5;1318723200;Treat yourself to the best coffee!;Go ahead and drink the other brands served at your neighborhood cafe if you must but make sure you have a stash of Weaver's Peru Organic Whole Bean at home to serve up to your friends and family who deserve the best coffee.  And when you go back to that corner cafe where people drink average coffee because they don't know better
362;B0041QJSJS;A20B2BU1ZPY9AW;Mr Coffee;0;1;1;1345507200;Bitter;A very bitter tasting coffee even when enhanced with cream and/or honey. Definately not my cup of coffee. Oh
363;B0041QJSJS;A2T68P9I05KBFT;Rusy;0;1;5;1328054400;Drinking it now; love the latin america aroma
364;B00437JI8Q;A2SLZMD0UYRT5X;Cat'S Food;1;1;5;1323993600;GREAT SNACK;I like eating these whenever I need an energy boost.<br />It has everything that I am searching for in a
365;B00437JI8Q;A3UM3M6WSUN5BR;S. Smith;1;1;5;1316217600;Best Bar;These are my favorite bars ever. The combo of raisons and dark choc is wonderful! Very filling! These are hard to find in the stores. I'm thankful for subsrcibe and save!
366;B00437JI8Q;A4TLHOUT1PHTL;Alison;0;0;5;1346198400;Can't find anywhere else!;My fiance loves these dark chocolate and nut granola bars and all the grocery stores around us don't carry them anymore!  Once again
367;B00437JI8Q;A3DKCBKDEO2GS3;Moviegeek;0;0;5;1338768000;My New Granola Bar;I was buying Quaker Oats granola bars but these Nature Valley chewy bars are better tasting
